best_rank,average_rank,worst_rank,line,score,ef,ep,nf,np,faulty,source
42,283.5,525,2684,0.447213595500,1,4,0,0,False,switch (tok) {
42,283.5,525,2688,0.447213595500,1,4,0,0,False,return XML_ERROR_NONE;
42,283.5,525,2876,0.447213595500,1,4,0,0,False,case XML_TOK_EMPTY_ELEMENT_NO_ATTS:
42,283.5,525,2880,0.447213595500,1,4,0,0,False,const char *rawName = s + enc->minBytesPerChar;
42,283.5,525,2882,0.447213595500,1,4,0,0,False,BINDING *bindings = NULL;
42,283.5,525,2883,0.447213595500,1,4,0,0,False,XML_Bool noElmHandlers = XML_TRUE;
42,283.5,525,2885,0.447213595500,1,4,0,0,False,"name.str = poolStoreString(&parser->m_tempPool, enc, rawName,"
42,283.5,525,2886,0.447213595500,1,4,0,0,False,"rawName + XmlNameLength(enc, rawName));"
42,283.5,525,2887,0.447213595500,1,4,0,0,False,if (!name.str)
42,283.5,525,2889,0.447213595500,1,4,0,0,False,poolFinish(&parser->m_tempPool);
42,283.5,525,2890,0.447213595500,1,4,0,0,False,"result = storeAtts(parser, enc, s, &name, &bindings);"
